Datetime,Close,High,Low,Open,Volume
2025-12-08 05:45:00+00:00,26035.30078125,26077.849609375,26034.55078125,26070.55078125,0
2025-12-08 06:45:00+00:00,26030.19921875,26050.30078125,26004.69921875,26034.0,0
2025-12-08 07:45:00+00:00,25914.400390625,26031.150390625,25903.099609375,26030.80078125,0
2025-12-08 08:45:00+00:00,25971.150390625,25984.099609375,25892.400390625,25914.05078125,0
2025-12-08 09:45:00+00:00,25932.80078125,25973.349609375,25918.19921875,25970.30078125,0
2025-12-09 03:45:00+00:00,25784.05078125,25889.849609375,25728.05078125,25867.099609375,0
2025-12-09 04:45:00+00:00,25864.400390625,25868.150390625,25778.849609375,25784.05078125,0
2025-12-09 05:45:00+00:00,25893.05078125,25899.69921875,25817.80078125,25865.0,0
2025-12-09 06:45:00+00:00,25876.19921875,25923.150390625,25852.0,25892.150390625,0
2025-12-09 07:45:00+00:00,25885.5,25907.400390625,25864.349609375,25875.55078125,0
2025-12-09 08:45:00+00:00,25837.650390625,25886.099609375,25801.599609375,25884.650390625,0
2025-12-09 09:45:00+00:00,25838.94921875,25847.69921875,25831.80078125,25835.349609375,0
2025-12-10 03:45:00+00:00,25919.849609375,25922.25,25833.80078125,25863.900390625,0
2025-12-10 04:45:00+00:00,25874.650390625,25947.650390625,25822.69921875,25920.80078125,0
2025-12-10 05:45:00+00:00,25830.650390625,25880.80078125,25817.349609375,25876.05078125,0
2025-12-10 06:45:00+00:00,25801.849609375,25839.349609375,25768.05078125,25830.69921875,0
2025-12-10 07:45:00+00:00,25758.5,25850.19921875,25750.55078125,25802.30078125,0
2025-12-10 08:45:00+00:00,25760.099609375,25788.69921875,25734.900390625,25758.44921875,0
2025-12-10 09:45:00+00:00,25742.650390625,25767.400390625,25742.650390625,25761.400390625,0
2025-12-11 03:45:00+00:00,25807.55078125,25807.55078125,25693.30078125,25777.44921875,0
2025-12-11 04:45:00+00:00,25797.44921875,25844.44921875,25764.5,25805.5,0
2025-12-11 05:45:00+00:00,25876.599609375,25889.80078125,25789.900390625,25797.5,0
2025-12-11 06:45:00+00:00,25855.150390625,25918.099609375,25840.80078125,25878.599609375,0
2025-12-11 07:45:00+00:00,25866.19921875,25901.849609375,25850.55078125,25854.05078125,0
2025-12-11 08:45:00+00:00,25895.44921875,25921.75,25848.25,25863.25,0
2025-12-11 09:45:00+00:00,25898.400390625,25903.400390625,25891.05078125,25895.099609375,0
2025-12-12 03:45:00+00:00,25988.5,26038.150390625,25964.900390625,25971.19921875,0
2025-12-12 04:45:00+00:00,25990.44921875,26008.25,25939.05078125,25989.150390625,0
2025-12-12 05:45:00+00:00,26013.650390625,26037.849609375,25989.25,25990.80078125,0
2025-12-12 06:45:00+00:00,26034.05078125,26037.849609375,26007.55078125,26014.19921875,0
2025-12-12 07:45:00+00:00,26043.05078125,26056.25,26008.94921875,26034.69921875,0
2025-12-12 08:45:00+00:00,26054.099609375,26057.400390625,26015.80078125,26042.900390625,0
2025-12-12 09:45:00+00:00,26037.150390625,26054.5,26037.150390625,26053.94921875,0
2025-12-15 03:45:00+00:00,25961.349609375,26004.0,25904.75,25957.25,0
2025-12-15 04:45:00+00:00,25980.94921875,25997.55078125,25946.94921875,25961.349609375,0
2025-12-15 05:45:00+00:00,26018.55078125,26028.0,25961.55078125,25980.849609375,0
2025-12-15 06:45:00+00:00,26042.099609375,26044.599609375,26003.44921875,26019.55078125,0
2025-12-15 07:45:00+00:00,26009.849609375,26043.94921875,25990.150390625,26041.94921875,0
2025-12-15 08:45:00+00:00,26030.05078125,26047.0,26007.400390625,26009.5,0
2025-12-15 09:45:00+00:00,26014.0,26031.55078125,26013.349609375,26029.849609375,0
2025-12-16 03:45:00+00:00,25892.849609375,25970.0,25879.55078125,25966.75,0
2025-12-16 04:45:00+00:00,25898.80078125,25922.69921875,25888.150390625,25892.44921875,0
2025-12-16 05:45:00+00:00,25887.5,25911.19921875,25870.5,25898.25,0
2025-12-16 06:45:00+00:00,25886.849609375,25914.44921875,25875.849609375,25887.05078125,0
2025-12-16 07:45:00+00:00,25883.25,25929.150390625,25875.900390625,25887.650390625,0
2025-12-16 08:45:00+00:00,25856.05078125,25902.05078125,25848.55078125,25883.80078125,0
2025-12-16 09:45:00+00:00,25851.349609375,25858.75,25834.849609375,25858.75,0
2025-12-17 03:45:00+00:00,25841.05078125,25928.650390625,25823.94921875,25902.400390625,0
2025-12-17 04:45:00+00:00,25842.75,25851.75,25801.80078125,25840.150390625,0
2025-12-17 05:45:00+00:00,25796.400390625,25851.30078125,25789.349609375,25842.05078125,0
2025-12-17 06:45:00+00:00,25791.400390625,25812.849609375,25779.69921875,25796.25,0
2025-12-17 07:45:00+00:00,25798.55078125,25826.150390625,25780.900390625,25791.44921875,0
2025-12-17 08:45:00+00:00,25816.349609375,25832.650390625,25770.80078125,25798.5,0
2025-12-17 09:45:00+00:00,25822.650390625,25835.75,25809.19921875,25816.25,0
2025-12-18 03:45:00+00:00,25791.150390625,25804.349609375,25726.75,25785.69921875,0
2025-12-18 04:45:00+00:00,25831.69921875,25863.900390625,25785.650390625,25792.30078125,0
2025-12-18 05:45:00+00:00,25878.80078125,25882.650390625,25821.69921875,25831.44921875,0
2025-12-18 06:45:00+00:00,25879.80078125,25901.30078125,25861.650390625,25878.94921875,0
2025-12-18 07:45:00+00:00,25805.25,25880.0,25802.150390625,25880.0,0
2025-12-18 08:45:00+00:00,25820.400390625,25833.94921875,25770.849609375,25805.30078125,0
2025-12-18 09:45:00+00:00,25815.650390625,25826.19921875,25806.69921875,25821.25,0
2025-12-19 03:45:00+00:00,25935.599609375,25970.25,25884.30078125,25907.849609375,0
2025-12-19 04:45:00+00:00,25954.75,25978.69921875,25931.349609375,25935.44921875,0
2025-12-19 05:45:00+00:00,25943.94921875,25960.400390625,25905.599609375,25953.5,0
2025-12-19 06:45:00+00:00,25930.19921875,25962.400390625,25920.80078125,25944.55078125,0
2025-12-19 07:45:00+00:00,25967.5,25984.69921875,25926.80078125,25930.30078125,0
2025-12-19 08:45:00+00:00,25969.849609375,25993.099609375,25945.44921875,25967.94921875,0
2025-12-19 09:45:00+00:00,25961.400390625,25974.25,25955.599609375,25968.5,0
2025-12-22 03:45:00+00:00,26129.25,26141.900390625,26052.0,26055.849609375,0
2025-12-22 04:45:00+00:00,26123.94921875,26147.25,26118.19921875,26128.849609375,0
2025-12-22 05:45:00+00:00,26134.55078125,26148.099609375,26117.400390625,26124.099609375,0
2025-12-22 06:45:00+00:00,26139.94921875,26153.650390625,26111.75,26134.650390625,0
2025-12-22 07:45:00+00:00,26143.5,26157.25,26125.849609375,26141.44921875,0
2025-12-22 08:45:00+00:00,26174.80078125,26180.55078125,26128.55078125,26143.849609375,0
2025-12-22 09:45:00+00:00,26162.75,26176.44921875,26160.94921875,26174.94921875,0
2025-12-23 03:45:00+00:00,26184.19921875,26205.19921875,26120.0,26205.19921875,0
2025-12-23 04:45:00+00:00,26190.0,26195.44921875,26162.80078125,26184.650390625,0
2025-12-23 05:45:00+00:00,26187.69921875,26196.94921875,26157.55078125,26189.75,0
2025-12-23 06:45:00+00:00,26186.650390625,26198.94921875,26167.099609375,26187.400390625,0
2025-12-23 07:45:00+00:00,26203.349609375,26206.099609375,26179.80078125,26186.650390625,0
2025-12-23 08:45:00+00:00,26183.5,26233.55078125,26158.69921875,26203.400390625,0
2025-12-23 09:45:00+00:00,26164.55078125,26187.650390625,26158.94921875,26184.0,0
2025-12-24 03:45:00+00:00,26227.19921875,26229.19921875,26142.0,26183.75,0
2025-12-24 04:45:00+00:00,26210.150390625,26236.30078125,26198.05078125,26228.5,0
2025-12-24 05:45:00+00:00,26192.0,26221.0,26178.650390625,26210.30078125,0
2025-12-24 06:45:00+00:00,26181.05078125,26209.099609375,26173.19921875,26191.849609375,0
2025-12-24 07:45:00+00:00,26158.5,26181.5,26139.599609375,26181.0,0
2025-12-24 08:45:00+00:00,26154.80078125,26166.55078125,26124.19921875,26160.599609375,0
2025-12-24 09:45:00+00:00,26141.650390625,26157.650390625,26129.900390625,26155.900390625,0
2025-12-26 03:45:00+00:00,26091.44921875,26139.849609375,26071.69921875,26120.75,0
2025-12-26 04:45:00+00:00,26072.80078125,26097.599609375,26067.650390625,26090.349609375,0
2025-12-26 05:45:00+00:00,26062.25,26074.44921875,26048.69921875,26072.30078125,0
2025-12-26 06:45:00+00:00,26042.150390625,26067.099609375,26031.0,26062.0,0
2025-12-26 07:45:00+00:00,26044.150390625,26054.349609375,26032.400390625,26041.75,0
2025-12-26 08:45:00+00:00,26048.30078125,26051.349609375,26008.75,26042.5,0
2025-12-26 09:45:00+00:00,26047.650390625,26052.44921875,26031.05078125,26048.25,0
2025-12-29 03:45:00+00:00,26034.55078125,26102.75,26027.05078125,26065.75,0
2025-12-29 04:45:00+00:00,25983.69921875,26037.75,25979.0,26035.599609375,0
2025-12-29 05:45:00+00:00,25979.900390625,25990.099609375,25965.25,25983.900390625,0
2025-12-29 06:45:00+00:00,25954.349609375,25982.05078125,25952.349609375,25979.900390625,0
2025-12-29 07:45:00+00:00,25943.349609375,25961.05078125,25931.099609375,25954.69921875,0
2025-12-29 08:45:00+00:00,25944.05078125,25972.44921875,25922.25,25942.94921875,0
2025-12-29 09:45:00+00:00,25949.80078125,25953.349609375,25936.0,25943.349609375,0
2025-12-30 03:45:00+00:00,25943.25,25954.69921875,25878.0,25951.0,0
2025-12-30 04:45:00+00:00,25921.44921875,25975.80078125,25910.349609375,25943.75,0
2025-12-30 05:45:00+00:00,25884.80078125,25928.05078125,25883.0,25921.69921875,0
2025-12-30 06:45:00+00:00,25890.349609375,25913.650390625,25879.900390625,25885.44921875,0
2025-12-30 07:45:00+00:00,25943.599609375,25960.349609375,25887.80078125,25891.19921875,0
2025-12-30 08:45:00+00:00,25942.0,25958.349609375,25915.44921875,25942.25,0
2025-12-30 09:45:00+00:00,25970.55078125,25976.75,25936.599609375,25940.44921875,0
2025-12-31 03:45:00+00:00,25997.0,26026.849609375,25969.349609375,25975.44921875,0
2025-12-31 04:45:00+00:00,26055.80078125,26057.5,25998.349609375,25998.349609375,0
2025-12-31 05:45:00+00:00,26089.55078125,26091.55078125,26040.349609375,26055.44921875,0
2025-12-31 06:45:00+00:00,26155.349609375,26156.099609375,26083.55078125,26089.900390625,0
2025-12-31 07:45:00+00:00,26167.0,26179.25,26135.900390625,26154.5,0
2025-12-31 08:45:00+00:00,26122.94921875,26187.0,26115.05078125,26166.0,0
2025-12-31 09:45:00+00:00,26141.849609375,26141.849609375,26121.55078125,26124.19921875,0
2026-01-01 03:45:00+00:00,26151.150390625,26197.0,26147.349609375,26175.05078125,0
2026-01-01 04:45:00+00:00,26170.5,26185.599609375,26118.400390625,26151.650390625,0
2026-01-01 05:45:00+00:00,26125.0,26177.75,26123.94921875,26170.5,0
2026-01-01 06:45:00+00:00,26151.44921875,26162.55078125,26114.19921875,26124.349609375,0
2026-01-01 07:45:00+00:00,26168.0,26176.19921875,26129.69921875,26150.80078125,0
2026-01-01 08:45:00+00:00,26142.849609375,26178.0,26135.94921875,26166.849609375,0
2026-01-01 09:45:00+00:00,26140.25,26146.19921875,26126.80078125,26142.55078125,0
2026-01-02 03:45:00+00:00,26254.650390625,26270.80078125,26125.099609375,26150.25,0
2026-01-02 04:45:00+00:00,26254.05078125,26267.849609375,26235.05078125,26254.900390625,0
2026-01-02 05:45:00+00:00,26287.599609375,26297.099609375,26252.75,26253.30078125,0
2026-01-02 06:45:00+00:00,26302.75,26312.25,26277.0,26287.099609375,0
2026-01-02 07:45:00+00:00,26302.80078125,26314.5,26295.80078125,26302.75,0
2026-01-02 08:45:00+00:00,26324.75,26331.80078125,26265.849609375,26302.599609375,0
2026-01-02 09:45:00+00:00,26335.69921875,26339.099609375,26319.5,26322.69921875,0
2026-01-05 03:45:00+00:00,26339.150390625,26350.400390625,26263.80078125,26341.900390625,0
2026-01-05 04:45:00+00:00,26359.25,26372.849609375,26333.94921875,26339.099609375,0
2026-01-05 05:45:00+00:00,26333.19921875,26361.349609375,26311.5,26358.94921875,0
2026-01-05 06:45:00+00:00,26308.75,26349.349609375,26307.80078125,26334.19921875,0
2026-01-05 07:45:00+00:00,26226.75,26312.900390625,26210.349609375,26308.150390625,0
2026-01-05 08:45:00+00:00,26249.25,26282.900390625,26210.80078125,26226.80078125,0
2026-01-05 09:45:00+00:00,26244.650390625,26250.55078125,26232.599609375,26249.849609375,0
2026-01-06 03:45:00+00:00,26243.25,26273.150390625,26158.349609375,26183.900390625,0
2026-01-06 04:45:00+00:00,26194.44921875,26252.900390625,26192.650390625,26242.19921875,0
2026-01-06 05:45:00+00:00,26167.650390625,26200.19921875,26141.05078125,26194.80078125,0
2026-01-06 06:45:00+00:00,26174.69921875,26195.0,26150.150390625,26167.5,0
2026-01-06 07:45:00+00:00,26133.150390625,26179.69921875,26126.099609375,26173.94921875,0
2026-01-06 08:45:00+00:00,26175.94921875,26187.69921875,26125.55078125,26133.25,0
2026-01-06 09:45:00+00:00,26174.650390625,26186.5,26170.849609375,26175.0,0
2026-01-07 03:45:00+00:00,26167.25,26168.150390625,26097.25,26149.900390625,0
2026-01-07 04:45:00+00:00,26151.599609375,26186.94921875,26125.19921875,26167.75,0
2026-01-07 05:45:00+00:00,26112.099609375,26166.44921875,26106.19921875,26151.69921875,0
2026-01-07 06:45:00+00:00,26102.900390625,26115.55078125,26077.5,26112.55078125,0
2026-01-07 07:45:00+00:00,26098.849609375,26106.150390625,26068.30078125,26103.25,0
2026-01-07 08:45:00+00:00,26151.80078125,26152.94921875,26083.19921875,26099.25,0
2026-01-07 09:45:00+00:00,26142.900390625,26153.599609375,26133.75,26153.400390625,0
2026-01-08 03:45:00+00:00,26061.150390625,26132.900390625,26048.44921875,26102.650390625,0
2026-01-08 04:45:00+00:00,26003.80078125,26062.0,26001.0,26061.80078125,0
2026-01-08 05:45:00+00:00,25933.75,26008.19921875,25884.75,26002.69921875,0
2026-01-08 06:45:00+00:00,25926.099609375,25945.400390625,25900.75,25934.0,0
2026-01-08 07:45:00+00:00,25926.94921875,25942.19921875,25886.400390625,25925.25,0
2026-01-08 08:45:00+00:00,25878.05078125,25946.19921875,25860.650390625,25926.30078125,0
2026-01-08 09:45:00+00:00,25868.900390625,25882.150390625,25858.75,25878.05078125,0
2026-01-09 03:45:00+00:00,25856.599609375,25940.25,25818.349609375,25871.75,0
2026-01-09 04:45:00+00:00,25799.0,25896.849609375,25799.0,25858.0,0
2026-01-09 05:45:00+00:00,25739.349609375,25821.650390625,25734.94921875,25800.150390625,0
2026-01-09 06:45:00+00:00,25691.05078125,25756.650390625,25665.25,25740.44921875,0
2026-01-09 07:45:00+00:00,25660.150390625,25730.400390625,25659.599609375,25691.05078125,0
2026-01-09 08:45:00+00:00,25695.05078125,25703.0,25623.5,25662.849609375,0
2026-01-09 09:45:00+00:00,25703.69921875,25703.69921875,25677.05078125,25694.150390625,0
2026-01-12 03:45:00+00:00,25556.900390625,25699.55078125,25529.400390625,25671.94921875,0
2026-01-12 04:45:00+00:00,25532.849609375,25598.19921875,25529.55078125,25556.900390625,0
2026-01-12 05:45:00+00:00,25578.30078125,25578.900390625,25473.400390625,25531.900390625,0
2026-01-12 06:45:00+00:00,25722.30078125,25738.099609375,25566.25,25577.5,0
2026-01-12 07:45:00+00:00,25728.44921875,25757.0,25687.25,25721.80078125,0
2026-01-12 08:45:00+00:00,25778.5,25813.150390625,25704.650390625,25727.94921875,0
2026-01-12 09:45:00+00:00,25806.099609375,25807.94921875,25778.30078125,25778.30078125,0
2026-01-13 03:45:00+00:00,25738.099609375,25889.0,25701.30078125,25886.05078125,0
2026-01-13 04:45:00+00:00,25788.599609375,25827.05078125,25726.099609375,25738.900390625,0
2026-01-13 05:45:00+00:00,25785.75,25819.30078125,25775.69921875,25788.0,0
2026-01-13 07:45:00+00:00,25636.55078125,25686.650390625,25621.44921875,25661.849609375,0
2026-01-13 08:45:00+00:00,25737.400390625,25757.150390625,25603.400390625,25636.25,0
2026-01-13 09:45:00+00:00,25714.19921875,25749.650390625,25710.44921875,25738.849609375,0
2026-01-14 03:45:00+00:00,25696.80078125,25761.30078125,25640.400390625,25647.05078125,0
2026-01-14 04:45:00+00:00,25726.25,25737.900390625,25661.349609375,25697.900390625,0
2026-01-14 05:45:00+00:00,25743.349609375,25791.30078125,25720.30078125,25723.69921875,0
2026-01-14 06:45:00+00:00,25747.150390625,25780.900390625,25734.5,25743.69921875,0
2026-01-14 07:45:00+00:00,25663.19921875,25757.30078125,25631.349609375,25746.75,0
2026-01-14 08:45:00+00:00,25652.849609375,25715.650390625,25604.099609375,25663.25,0
2026-01-14 09:45:00+00:00,25669.099609375,25677.400390625,25648.30078125,25655.25,0
2026-01-16 03:45:00+00:00,25783.650390625,25789.30078125,25679.19921875,25696.05078125,0
2026-01-16 04:45:00+00:00,25812.44921875,25872.849609375,25783.900390625,25784.94921875,0
2026-01-16 05:45:00+00:00,25823.599609375,25830.650390625,25770.25,25812.5,0
2026-01-16 06:45:00+00:00,25716.55078125,25829.19921875,25704.099609375,25824.650390625,0
2026-01-16 07:45:00+00:00,25688.25,25723.099609375,25662.80078125,25717.05078125,0
2026-01-16 08:45:00+00:00,25683.099609375,25720.44921875,25671.69921875,25688.05078125,0
2026-01-16 09:45:00+00:00,25699.150390625,25710.75,25681.599609375,25682.44921875,0
2026-01-19 03:45:00+00:00,25527.900390625,25631.599609375,25505.349609375,25631.599609375,0
2026-01-19 04:45:00+00:00,25537.75,25564.19921875,25494.94921875,25526.55078125,0
2026-01-19 05:45:00+00:00,25532.650390625,25549.900390625,25508.69921875,25538.0,0
2026-01-19 06:45:00+00:00,25534.650390625,25565.25,25510.650390625,25532.400390625,0
2026-01-19 07:45:00+00:00,25590.30078125,25630.650390625,25522.349609375,25533.400390625,0
2026-01-19 08:45:00+00:00,25591.150390625,25636.30078125,25585.69921875,25589.650390625,0
2026-01-19 09:45:00+00:00,25555.5,25594.099609375,25545.400390625,25592.25,0
2026-01-20 03:45:00+00:00,25468.69921875,25582.849609375,25432.75,25580.05078125,0
2026-01-20 04:45:00+00:00,25449.599609375,25504.0,25446.25,25471.650390625,0
2026-01-20 05:45:00+00:00,25437.349609375,25492.5,25427.44921875,25450.599609375,0
2026-01-20 06:45:00+00:00,25415.94921875,25444.44921875,25405.599609375,25439.05078125,0
2026-01-20 07:45:00+00:00,25360.75,25436.150390625,25347.900390625,25416.30078125,0
2026-01-20 08:45:00+00:00,25217.05078125,25394.099609375,25216.25,25361.44921875,0
2026-01-20 09:45:00+00:00,25225.349609375,25239.30078125,25173.80078125,25215.05078125,0
2026-01-21 03:45:00+00:00,25153.25,25277.650390625,25137.94921875,25145.75,0
2026-01-21 04:45:00+00:00,25054.75,25159.099609375,24920.19921875,25153.80078125,0
2026-01-21 05:45:00+00:00,25136.150390625,25136.150390625,25024.44921875,25055.75,0
2026-01-21 06:45:00+00:00,25237.44921875,25300.650390625,25118.5,25135.150390625,0
2026-01-21 07:45:00+00:00,25136.69921875,25242.400390625,25132.849609375,25237.599609375,0
2026-01-21 08:45:00+00:00,25155.0,25202.05078125,25119.849609375,25137.44921875,0
2026-01-21 09:45:00+00:00,25168.099609375,25171.69921875,25140.55078125,25155.19921875,0
2026-01-22 03:45:00+00:00,25376.0,25434.849609375,25303.30078125,25344.599609375,0
2026-01-22 04:45:00+00:00,25215.75,25388.55078125,25202.44921875,25376.5,0
2026-01-22 05:45:00+00:00,25237.099609375,25280.55078125,25177.849609375,25215.94921875,0
2026-01-22 06:45:00+00:00,25191.94921875,25277.5,25190.44921875,25237.150390625,0
2026-01-22 07:45:00+00:00,25178.349609375,25245.0,25169.69921875,25192.05078125,0
2026-01-22 08:45:00+00:00,25288.55078125,25318.19921875,25168.5,25178.80078125,0
2026-01-22 09:45:00+00:00,25320.44921875,25332.349609375,25287.599609375,25288.44921875,0
2026-01-23 03:45:00+00:00,25281.69921875,25345.349609375,25249.55078125,25338.25,0
2026-01-23 04:45:00+00:00,25284.900390625,25320.80078125,25251.55078125,25280.55078125,0
2026-01-23 05:45:00+00:00,25185.19921875,25289.900390625,25183.94921875,25285.30078125,0
2026-01-23 06:45:00+00:00,25196.400390625,25243.80078125,25180.55078125,25185.94921875,0
2026-01-23 07:45:00+00:00,25063.400390625,25197.349609375,25044.150390625,25196.650390625,0
2026-01-23 08:45:00+00:00,25045.849609375,25107.80078125,25028.849609375,25064.05078125,0
2026-01-23 09:45:00+00:00,25064.75,25074.5,25025.55078125,25046.5,0
2026-01-27 03:45:00+00:00,25128.44921875,25160.44921875,24933.05078125,25079.0,0
2026-01-27 04:45:00+00:00,25029.400390625,25184.0,24979.05078125,25129.349609375,0
2026-01-27 05:45:00+00:00,25120.349609375,25162.05078125,25022.099609375,25029.05078125,0
2026-01-27 06:45:00+00:00,25088.94921875,25138.19921875,25056.5,25121.55078125,0
2026-01-27 07:45:00+00:00,25034.55078125,25132.25,24998.25,25089.099609375,0
2026-01-27 08:45:00+00:00,25170.400390625,25175.349609375,25007.849609375,25034.900390625,0
2026-01-27 09:45:00+00:00,25234.099609375,25246.099609375,25168.05078125,25169.25,0
2026-01-28 03:45:00+00:00,25248.099609375,25371.400390625,25227.650390625,25248.599609375,0
2026-01-28 04:45:00+00:00,25325.599609375,25330.599609375,25234.05078125,25248.30078125,0
2026-01-28 05:45:00+00:00,25313.80078125,25351.05078125,25290.650390625,25325.349609375,0
2026-01-28 06:45:00+00:00,25276.25,25318.05078125,25252.05078125,25313.80078125,0
2026-01-28 07:45:00+00:00,25209.05078125,25291.30078125,25188.150390625,25276.599609375,0
2026-01-28 08:45:00+00:00,25329.650390625,25344.5,25201.099609375,25208.650390625,0
2026-01-28 09:45:00+00:00,25348.05078125,25358.400390625,25329.75,25329.75,0
2026-01-29 03:45:00+00:00,25211.650390625,25346.400390625,25160.05078125,25346.400390625,0
2026-01-29 04:45:00+00:00,25257.80078125,25258.94921875,25167.650390625,25210.349609375,0
2026-01-29 05:45:00+00:00,25280.75,25296.900390625,25240.0,25257.94921875,0
2026-01-29 06:45:00+00:00,25353.650390625,25367.30078125,25262.05078125,25280.400390625,0
2026-01-29 07:45:00+00:00,25412.900390625,25436.25,25328.30078125,25353.44921875,0
2026-01-29 08:45:00+00:00,25407.599609375,25457.19921875,25398.650390625,25413.30078125,0
2026-01-29 09:45:00+00:00,25422.099609375,25431.650390625,25405.099609375,25407.650390625,0
2026-01-30 03:45:00+00:00,25314.30078125,25323.0,25219.150390625,25261.25,0
2026-01-30 04:45:00+00:00,25255.44921875,25319.650390625,25247.099609375,25315.80078125,0
2026-01-30 05:45:00+00:00,25294.69921875,25294.849609375,25232.0,25255.349609375,0
2026-01-30 06:45:00+00:00,25247.05078125,25316.599609375,25238.5,25293.650390625,0
2026-01-30 07:45:00+00:00,25352.44921875,25370.599609375,25213.80078125,25247.400390625,0
2026-01-30 08:45:00+00:00,25319.69921875,25368.80078125,25293.30078125,25353.5,0
2026-01-30 09:45:00+00:00,25315.80078125,25343.900390625,25309.599609375,25321.0,0
2026-02-03 03:45:00+00:00,25671.0,26290.19921875,25642.349609375,26264.900390625,0
2026-02-03 04:45:00+00:00,25784.19921875,25821.650390625,25672.349609375,25672.349609375,0
2026-02-03 05:45:00+00:00,25836.55078125,25863.150390625,25773.900390625,25785.150390625,0
2026-02-03 06:45:00+00:00,25790.30078125,25838.599609375,25767.55078125,25837.349609375,0
2026-02-03 07:45:00+00:00,25775.150390625,25811.849609375,25729.400390625,25791.30078125,0
2026-02-03 08:45:00+00:00,25717.849609375,25790.349609375,25696.849609375,25774.400390625,0
2026-02-03 09:45:00+00:00,25714.80078125,25749.44921875,25706.05078125,25721.900390625,0
2026-02-04 03:45:00+00:00,25782.30078125,25801.80078125,25572.30078125,25659.900390625,0
2026-02-04 04:45:00+00:00,25723.94921875,25787.05078125,25709.55078125,25782.55078125,0
2026-02-04 05:45:00+00:00,25742.55078125,25742.55078125,25685.94921875,25724.0,0
2026-02-04 06:45:00+00:00,25736.75,25762.94921875,25701.25,25741.69921875,0
2026-02-04 07:45:00+00:00,25790.900390625,25791.69921875,25727.849609375,25735.900390625,0
2026-02-04 08:45:00+00:00,25783.099609375,25818.30078125,25779.849609375,25789.94921875,0
2026-02-04 09:45:00+00:00,25737.5,25790.25,25737.5,25783.0,0
2026-02-05 03:45:00+00:00,25672.75,25752.25,25613.099609375,25752.25,0
2026-02-05 04:45:00+00:00,25673.55078125,25700.44921875,25611.94921875,25672.5,0
2026-02-05 05:45:00+00:00,25629.80078125,25680.19921875,25627.099609375,25673.650390625,0
2026-02-05 06:45:00+00:00,25636.80078125,25646.55078125,25604.099609375,25629.69921875,0
2026-02-05 07:45:00+00:00,25596.94921875,25657.30078125,25580.599609375,25637.44921875,0
2026-02-05 08:45:00+00:00,25647.80078125,25669.75,25589.900390625,25597.44921875,0
2026-02-05 09:45:00+00:00,25641.599609375,25649.75,25621.55078125,25647.75,0
2026-02-06 03:45:00+00:00,25515.80078125,25630.44921875,25504.75,25610.5,0
2026-02-06 04:45:00+00:00,25576.400390625,25576.400390625,25492.150390625,25515.80078125,0
2026-02-06 05:45:00+00:00,25611.05078125,25657.599609375,25564.599609375,25577.80078125,0
2026-02-06 06:45:00+00:00,25561.44921875,25614.349609375,25526.650390625,25611.69921875,0
2026-02-06 07:45:00+00:00,25612.30078125,25633.30078125,25549.099609375,25562.099609375,0
2026-02-06 08:45:00+00:00,25698.5,25703.44921875,25601.900390625,25612.150390625,0
2026-02-06 09:45:00+00:00,25673.599609375,25703.25,25660.19921875,25697.75,0
2026-02-09 03:45:00+00:00,25801.599609375,25903.099609375,25781.55078125,25903.099609375,0
2026-02-09 04:45:00+00:00,25857.94921875,25870.05078125,25794.0,25800.099609375,0
2026-02-09 05:45:00+00:00,25856.25,25868.349609375,25830.5,25858.150390625,0
2026-02-09 06:45:00+00:00,25849.94921875,25861.44921875,25819.94921875,25856.599609375,0
2026-02-09 07:45:00+00:00,25844.400390625,25860.0,25835.5,25850.75,0
2026-02-09 08:45:00+00:00,25866.30078125,25875.849609375,25836.25,25845.25,0
2026-02-09 09:45:00+00:00,25863.30078125,25870.55078125,25856.849609375,25866.55078125,0
2026-02-10 03:45:00+00:00,25944.349609375,25965.0,25871.44921875,25912.849609375,0
2026-02-10 04:45:00+00:00,25959.650390625,25978.55078125,25942.0,25944.400390625,0
2026-02-10 05:45:00+00:00,25963.650390625,25965.400390625,25941.900390625,25960.05078125,0
2026-02-10 06:45:00+00:00,25977.75,25989.19921875,25950.849609375,25964.349609375,0
2026-02-10 07:45:00+00:00,25918.69921875,25982.25,25893.19921875,25978.0,0
2026-02-10 08:45:00+00:00,25933.94921875,25967.400390625,25903.849609375,25918.150390625,0
2026-02-10 09:45:00+00:00,25916.80078125,25937.05078125,25906.05078125,25934.30078125,0
2026-02-11 03:45:00+00:00,25917.900390625,26000.650390625,25909.94921875,26000.650390625,0
2026-02-11 04:45:00+00:00,25956.94921875,25981.30078125,25916.900390625,25918.05078125,0
2026-02-11 05:45:00+00:00,25953.94921875,25979.05078125,25933.94921875,25957.400390625,0
2026-02-11 06:45:00+00:00,25923.75,25955.44921875,25900.19921875,25954.44921875,0
2026-02-11 07:45:00+00:00,25956.19921875,25969.19921875,25920.099609375,25923.94921875,0
2026-02-11 08:45:00+00:00,25955.900390625,25970.75,25937.19921875,25955.94921875,0
2026-02-11 09:45:00+00:00,25945.349609375,25958.650390625,25939.75,25957.94921875,0
2026-02-12 03:45:00+00:00,25880.849609375,25892.30078125,25823.80078125,25892.30078125,0
2026-02-12 04:45:00+00:00,25849.150390625,25882.599609375,25843.150390625,25881.80078125,0
2026-02-12 05:45:00+00:00,25828.900390625,25849.55078125,25806.849609375,25849.55078125,0
